chainage_m,lon,lat,elev_m
16050.5,77.048745,29.982574,257.946991
16062.5,77.048864,29.982606,257.826996
16074.8,77.048985,29.98264,257.822998
16085.4,77.04909,29.982669,257.52301
16097.5,77.04921,29.982703,257.539001
16109.6,77.049329,29.982736,257.722992
16121.7,77.049449,29.982769,257.774994
16133.7,77.049568,29.982802,257.687012
16145.8,77.049687,29.982835,257.583008
16157.7,77.049806,29.982866,257.446991
16169.7,77.049925,29.982898,257.497009
16181.9,77.050045,29.982931,257.584015
16193.8,77.050163,29.982963,257.576996
16205.8,77.050282,29.982995,257.438995
16217.8,77.050401,29.983027,257.503998
16230.0,77.050522,29.983059,257.38501
16242.0,77.050641,29.983091,257.348999
16252.5,77.050745,29.98312,257.403992
16264.4,77.050863,29.983151,257.54599
16267.9,77.050898,29.98316,257.542999
16279.7,77.051015,29.983192,257.635986
16291.0,77.051127,29.983222,257.507996
16295.0,77.051166,29.983234,257.477997
16297.7,77.051193,29.983241,257.497986
16309.7,77.051311,29.983276,257.503998
16320.1,77.051414,29.983305,257.356995
16332.3,77.051534,29.983338,257.372009
16344.1,77.051652,29.983369,257.436005
16356.1,77.051771,29.983399,257.377991
16368.4,77.051894,29.983431,257.381989
16380.5,77.052014,29.983463,257.333008
16392.5,77.052133,29.983495,257.306
16404.5,77.052252,29.983527,257.286011
16416.5,77.052371,29.983559,257.384003
16428.4,77.052489,29.983591,257.548004
16438.7,77.05259,29.983619,257.579987
16450.9,77.052711,29.983652,257.484985
16463.0,77.052831,29.983684,257.536011
16473.1,77.052931,29.983712,257.483002
16485.2,77.053051,29.983744,257.447998
16497.3,77.053171,29.983777,257.394989
16509.3,77.053289,29.98381,257.358002
16521.2,77.053407,29.983842,257.463013
16533.1,77.053526,29.983873,257.36499
16545.1,77.053645,29.983903,257.434998
16556.9,77.053758,29.983944,257.569
16569.0,77.053869,29.983995,257.61499
16581.1,77.05398,29.984047,257.71701
16592.4,77.054083,29.984096,257.766998
16604.5,77.054194,29.984147,257.812988
16616.5,77.054303,29.984198,257.822998
16628.3,77.054411,29.984248,257.850006
16640.3,77.054521,29.9843,257.809998
16652.6,77.054632,29.984353,257.912994
16664.5,77.05474,29.984405,257.950012
16675.4,77.054841,29.984451,257.854004
16687.6,77.054954,29.9845,257.799988
16698.3,77.055053,29.984543,257.859009
16710.4,77.055171,29.984581,257.841003
16722.5,77.055293,29.984606,257.877991
16734.6,77.055415,29.984631,257.919006
16745.1,77.055522,29.984653,257.96701
16756.3,77.055634,29.984678,257.890015
16767.9,77.055751,29.984703,257.817993
16779.8,77.055871,29.984729,257.748993
16791.9,77.055993,29.984755,257.779999
16804.1,77.056116,29.984782,257.852997
16816.0,77.056236,29.984807,257.803986
16828.1,77.056358,29.984834,257.82901
16840.1,77.056479,29.98486,257.873993
16852.3,77.056602,29.984886,257.981995
16864.6,77.056725,29.984914,257.924011
16876.9,77.056849,29.984941,257.618988
16888.9,77.05697,29.984968,257.531006
16900.8,77.057089,29.984995,257.51001
16912.7,77.057209,29.985021,257.483002
16924.9,77.057332,29.985047,257.466003
16936.9,77.057453,29.985074,257.528992
16948.9,77.057574,29.9851,257.497009
16961.0,77.057696,29.985126,257.60199
16973.3,77.057819,29.985153,257.580994
16985.3,77.05794,29.985179,257.687012
16997.4,77.058062,29.985206,257.578003
17009.6,77.058185,29.985233,257.662994
17021.7,77.058307,29.985259,257.653015
17033.8,77.058429,29.985284,257.858002
17039.0,77.058482,29.985294,257.931
17050.8,77.058598,29.985329,258.032013
17057.4,77.058659,29.985356,257.910004
17069.2,77.058768,29.985403,257.790985
17081.3,77.058882,29.98545,257.803986
17093.5,77.058996,29.985497,257.763
17103.0,77.059085,29.985535,257.519012
17105.7,77.05911,29.985545,257.51001
17109.4,77.059144,29.985561,257.513
17121.1,77.059253,29.985607,257.437012
17130.2,77.059338,29.985643,257.562988
17142.4,77.059452,29.98569,257.617004
17154.4,77.059565,29.985737,257.567993
17166.6,77.059679,29.985784,257.578003
17178.8,77.059793,29.985831,257.421997
17190.8,77.059906,29.985878,257.417999
17202.7,77.060017,29.985924,257.388
17214.8,77.06013,29.985972,257.56601
17225.7,77.060232,29.986014,257.671997
17237.8,77.060346,29.986061,257.572998
17250.1,77.06046,29.986109,257.641998
17262.3,77.060575,29.986156,257.704987
17274.5,77.060689,29.986203,257.667999
17285.4,77.060792,29.986245,257.666992
17295.7,77.060888,29.986286,257.700989
17307.7,77.061,29.986332,257.824005
17318.9,77.061105,29.986375,257.835999
17330.8,77.061217,29.986421,257.826996
17343.0,77.061331,29.986468,257.816986
17353.4,77.061429,29.986508,257.950989
17365.6,77.061544,29.986555,257.898987
17376.0,77.061641,29.986595,257.924011
17388.1,77.061755,29.986642,257.899994
17400.2,77.061868,29.986689,257.843994
17412.5,77.061983,29.986737,257.89801
17424.7,77.062097,29.986784,257.808014
17436.7,77.062209,29.986831,257.878998
17448.6,77.062321,29.986877,257.925995
17460.4,77.062432,29.986922,257.809998
17472.3,77.062544,29.986968,257.747986
17484.5,77.062658,29.987015,257.825012
17494.5,77.062752,29.987054,257.787994
17505.2,77.062852,29.987095,257.914001
17517.3,77.062965,29.987142,257.959015
17529.1,77.063076,29.987188,258.019989
17541.2,77.063189,29.987235,257.938995
17552.4,77.063294,29.987278,257.950989
17562.5,77.063389,29.987318,257.950989
17574.7,77.063502,29.987366,258.127014
17584.8,77.063597,29.987405,258.075989
17594.1,77.063684,29.987441,257.971985
17597.5,77.063716,29.987455,257.877014
17599.1,77.063731,29.987461,257.859985
17611.2,77.063844,29.987507,257.714996
17623.0,77.063955,29.987552,257.475006
17634.9,77.064067,29.987598,257.204987
17647.1,77.064182,29.987645,257.867004
17656.0,77.064265,29.987679,258.091003
17668.1,77.064379,29.987726,258.053986
17680.3,77.064493,29.987774,258.075989
17690.3,77.064586,29.987814,258.080994
17700.5,77.06468,29.987856,258.037994
17712.7,77.0648,29.987889,258.058014
17724.6,77.064923,29.987902,258.242004
17735.6,77.065037,29.987912,258.253998
17747.9,77.065164,29.987922,258.247986
17760.0,77.065289,29.987933,258.251007
17771.8,77.065411,29.987943,258.22699
17783.6,77.065533,29.987954,258.182007
17794.9,77.065649,29.987964,258.210999
17806.9,77.065773,29.987975,258.260986
17819.0,77.065898,29.987985,258.380005
17831.1,77.066023,29.987996,258.347992
17843.2,77.066149,29.988007,258.368988
17855.1,77.066271,29.988018,258.354004
17867.1,77.066395,29.988029,258.403015
17878.9,77.066517,29.988039,258.317993
17890.2,77.066634,29.98805,258.378998
17901.0,77.066746,29.988059,258.411011
17913.1,77.066871,29.988071,258.48999
17925.2,77.066996,29.988082,258.419006
17937.3,77.06712,29.988093,258.34201
17949.3,77.067245,29.988103,258.36499
17961.4,77.06737,29.988114,258.437012
17973.2,77.067492,29.988124,258.510986
17985.2,77.067616,29.988134,258.473999
17997.4,77.067742,29.988145,258.451996
18009.4,77.067866,29.988155,258.438995
18021.8,77.067994,29.988166,258.368011
18034.0,77.06812,29.988177,258.44101
18046.1,77.068245,29.988187,258.449005
18058.1,77.068369,29.988198,258.342987
18069.3,77.068485,29.988208,258.417999
18081.4,77.06861,29.988219,258.404999
18093.6,77.068736,29.98823,258.454987
18105.7,77.068861,29.988241,258.375
18117.2,77.068979,29.988251,258.131989
18128.3,77.069094,29.988261,258.063995
18140.2,77.069217,29.988271,257.960999
18152.4,77.069343,29.988281,258.140015
18164.4,77.069467,29.988292,258.207001
18176.7,77.069594,29.988303,258.106995
18187.4,77.069705,29.988312,258.049988
18199.2,77.069827,29.988323,257.979004
18211.2,77.069951,29.988334,258.082001
18223.3,77.070076,29.988344,258.187012
18235.2,77.070199,29.988354,258.240997
18247.0,77.070321,29.988363,258.285004
18259.2,77.070447,29.988374,258.324005
18271.2,77.070571,29.988384,258.384003
18283.1,77.070694,29.988394,258.408997
18294.1,77.070808,29.988403,258.406006
18301.4,77.070883,29.988409,258.334015
18306.2,77.070933,29.988413,258.389008
18318.5,77.07106,29.988422,258.39801
18330.6,77.071185,29.988432,258.377014
18340.7,77.07129,29.988441,258.390015
18353.0,77.071417,29.988452,258.428986
18365.0,77.071541,29.988463,258.492004
18377.2,77.071667,29.988474,258.523987
18388.9,77.071788,29.988484,258.653992
18392.1,77.071821,29.988487,258.647003
18401.5,77.071918,29.988495,258.73999
18413.5,77.072042,29.988505,258.755005
18425.7,77.072168,29.988515,258.674988
18437.7,77.072292,29.988525,258.69101
18449.9,77.072418,29.988536,258.738007
18461.5,77.072538,29.988546,258.800995
18473.4,77.072661,29.988556,258.825989
18484.6,77.072777,29.988566,258.808014
18496.3,77.072898,29.988575,258.829987
18506.5,77.073003,29.988584,258.90799
18516.5,77.073107,29.988592,258.911011
18528.4,77.07323,29.988602,258.81601
18540.5,77.073355,29.988612,259.0
18552.2,77.073476,29.988622,258.975006
18563.5,77.073593,29.988632,259.018005
18575.5,77.073717,29.988643,259.001007
18587.4,77.07384,29.988653,259.11499
18599.5,77.073965,29.988664,259.144012
18611.6,77.07409,29.988674,259.143005
18623.7,77.074215,29.988684,259.21701
18635.7,77.074339,29.988695,259.221008
18647.9,77.074465,29.988705,259.25
18659.9,77.074589,29.988716,259.177002
18672.0,77.074714,29.988726,259.286987
18683.9,77.074837,29.988736,259.222992
18695.6,77.074958,29.988746,259.290985
18707.7,77.075083,29.988756,259.485992
18719.8,77.075208,29.988766,259.466003
18731.9,77.075333,29.988776,259.477997
18744.0,77.075458,29.988787,259.552002
18756.2,77.075584,29.988798,259.531006
18768.3,77.075709,29.988807,259.652008
18775.4,77.075783,29.988811,259.647003
18787.3,77.075906,29.988822,259.802002
18799.4,77.076031,29.988834,259.714996
18811.5,77.076156,29.988843,259.747009
18823.8,77.076283,29.988853,259.858002
18835.8,77.076407,29.988863,260.007996
18847.3,77.076526,29.988872,260.016998
18857.9,77.076636,29.988881,259.984985
18870.1,77.076762,29.988891,260.005005
18882.0,77.076885,29.988902,259.966003
18893.5,77.077004,29.988912,260.264008
18905.2,77.077125,29.988922,260.428986
18917.3,77.07725,29.988933,260.487
18929.4,77.077375,29.988943,260.513
18941.1,77.077495,29.988954,260.511993
18953.0,77.077619,29.988964,260.511993
18965.2,77.077745,29.988975,260.565002
18977.2,77.077869,29.988985,260.545013
18989.2,77.077993,29.988995,260.584991
19001.3,77.078118,29.989006,260.614014
19013.4,77.078243,29.989016,260.712006
19025.5,77.078368,29.989027,260.733002
19037.4,77.078491,29.989037,260.815002
19049.4,77.078615,29.989047,260.859009
19060.6,77.078731,29.989054,260.880005
19071.8,77.078847,29.989064,260.714996
19075.5,77.078885,29.989067,260.65799
19084.6,77.078979,29.989076,260.583008
19096.7,77.079104,29.989086,260.752991
19107.1,77.079211,29.989096,261.075989
19119.1,77.079335,29.989106,261.031006
19122.0,77.079365,29.989109,260.957001
19133.2,77.079481,29.98912,260.806
19143.2,77.079584,29.989129,260.846985
19155.4,77.07971,29.989139,260.980988
19167.5,77.079835,29.98915,261.095001
19179.6,77.07996,29.98916,261.101013
19191.7,77.080085,29.98917,261.040985
19203.7,77.08021,29.98918,261.123993
19215.8,77.080335,29.989191,261.154999
19228.0,77.080461,29.989202,261.270996
19240.1,77.080586,29.989212,261.44101
19252.2,77.080711,29.989223,261.506012
19264.4,77.080837,29.989234,261.476013
19276.0,77.080957,29.989244,261.472992
19288.1,77.081082,29.989254,261.589996
19300.1,77.081206,29.989264,261.544006
19312.2,77.081331,29.989274,261.627991
19322.6,77.081438,29.989284,261.585999
19334.9,77.081565,29.989296,261.756989
19346.8,77.081688,29.989306,261.665985
19358.9,77.081813,29.989317,261.705994
19371.0,77.081938,29.989328,261.894989
19383.1,77.082063,29.989338,261.894012
19395.0,77.082186,29.989349,261.958008
19407.2,77.082312,29.98936,262.049011
19419.2,77.082436,29.989371,262.076996
19431.4,77.082562,29.989382,262.136993
19442.0,77.082672,29.989391,262.136993
19452.1,77.082776,29.9894,262.227997
19464.3,77.082902,29.98941,262.218994
19476.3,77.083026,29.989421,262.283997
19487.8,77.083145,29.989431,262.335999
19498.0,77.083251,29.98944,262.412994
19508.5,77.083359,29.98945,262.463013
19520.7,77.083485,29.989461,262.463989
19532.8,77.08361,29.989472,262.467987
19543.2,77.083717,29.989481,262.588013
19555.3,77.083842,29.989492,262.531006
19567.3,77.083967,29.989502,262.438995
19579.0,77.084088,29.989512,262.532013
19591.1,77.084213,29.989523,262.399994
19603.3,77.084338,29.989535,262.584991
19615.4,77.084463,29.989546,262.533997
19627.6,77.084589,29.989557,262.515991
19639.8,77.084715,29.989568,262.569
19651.9,77.08484,29.989579,262.544006
19664.0,77.084965,29.98959,262.591003
19676.1,77.08509,29.989601,262.609985
19686.0,77.085193,29.98961,262.661011
19698.2,77.085319,29.989621,262.790009
19708.3,77.085423,29.98963,262.734985
19719.9,77.085543,29.98964,262.908997
19730.8,77.085656,29.98965,263.10199
19742.6,77.085778,29.989661,263.174011
19754.6,77.085901,29.989672,263.080994
19766.7,77.086026,29.989683,262.984009
19778.7,77.086151,29.989693,263.266998
19790.8,77.086276,29.989704,263.52301
19802.3,77.086394,29.989715,263.498993
19814.1,77.086516,29.989725,263.313995
19826.2,77.086641,29.989736,263.234985
19838.3,77.086766,29.989746,263.27301
19850.4,77.086891,29.989756,263.294006
19862.5,77.087016,29.989767,263.302002
19874.7,77.087142,29.989778,263.516998
19886.8,77.087268,29.989788,263.641998
19898.5,77.087388,29.989798,263.618011
19910.0,77.087507,29.989808,263.692993
19922.1,77.087632,29.989819,263.658997
19932.2,77.087737,29.989829,263.634003
19942.7,77.087845,29.989838,263.804993
19955.0,77.087972,29.989849,263.747009
19967.0,77.088096,29.98986,263.77301
19979.3,77.088223,29.989871,263.847992
19991.3,77.088347,29.989882,263.872986
20003.4,77.088472,29.989893,263.958008
20015.4,77.088596,29.989903,263.947998
20027.5,77.088721,29.989912,264.071991
20039.0,77.08884,29.989922,264.03299
20050.2,77.088956,29.989931,263.949005
20062.0,77.089078,29.989942,264.028015
20073.9,77.089201,29.989952,264.075989
20085.9,77.089325,29.989961,263.996002
20098.4,77.089454,29.989971,263.923004
20110.3,77.089578,29.98998,263.979004
20122.4,77.089703,29.98999,263.997986
20134.6,77.089829,29.99,264.162994
20146.5,77.089952,29.990009,264.220001
20158.6,77.090077,29.990019,264.056
20169.0,77.090185,29.990028,263.970001
20181.0,77.090309,29.990038,264.036011
20193.2,77.090435,29.990048,264.080994
20205.0,77.090557,29.990059,264.071014
20217.0,77.090681,29.990069,263.829987
20227.9,77.090793,29.990078,263.842987
20240.0,77.090918,29.990088,263.855988
20252.1,77.091044,29.990097,263.86499
20264.2,77.091169,29.990107,263.815002
20275.5,77.091286,29.990117,263.773987
20286.0,77.091394,29.990126,263.850006
20298.0,77.091518,29.990136,263.841003
20310.3,77.091645,29.990146,263.734009
20322.5,77.091771,29.990156,263.657013
20332.7,77.091877,29.990164,263.683014
20344.4,77.091998,29.990174,263.82901
20354.9,77.092106,29.990183,263.798004
20365.9,77.09222,29.990192,263.752991
20378.1,77.092346,29.990202,263.881012
20389.5,77.092464,29.990211,264.03299
20401.3,77.092586,29.990221,263.964996
20413.6,77.092713,29.990231,263.966003
20425.4,77.092836,29.99024,264.085999
20437.4,77.09296,29.99025,264.117004
20449.5,77.093085,29.990261,264.118011
20460.8,77.093202,29.99027,264.108002
20471.0,77.093307,29.990278,264.126007
20481.5,77.093416,29.990286,264.141998
20492.3,77.093527,29.990295,264.110992
20504.4,77.093653,29.990304,264.194
20516.2,77.093774,29.990314,264.235992
20528.3,77.0939,29.990323,264.113007
20539.4,77.094014,29.990332,263.914001
20550.6,77.09413,29.99034,264.039001
20562.9,77.094258,29.99035,263.996002
20573.9,77.094371,29.990359,263.912994
20584.8,77.094484,29.990367,263.875
20596.9,77.094609,29.990377,263.882996
20608.9,77.094733,29.990387,263.825989
20620.9,77.094857,29.990396,263.893005
20632.9,77.094982,29.990406,263.881989
20645.1,77.095108,29.990416,263.833008
20657.2,77.095233,29.990427,263.971008
20669.3,77.095358,29.990437,264.002014
20681.2,77.095481,29.990448,264.036011
20692.8,77.095599,29.990469,264.03299
20704.9,77.095716,29.990507,264.075989
20717.1,77.095835,29.990545,263.95401
20729.2,77.095953,29.990583,263.867004
20736.7,77.096026,29.990606,263.875
20740.3,77.096061,29.990617,263.885986
20752.1,77.096176,29.990654,263.847992
20764.2,77.096294,29.990691,263.997009
20776.2,77.096411,29.990728,263.929993
20788.3,77.096529,29.990766,263.846985
20800.4,77.096647,29.990804,263.951996
20812.6,77.096766,29.990842,264.04599
20824.8,77.096885,29.99088,263.944
20837.0,77.097004,29.990917,263.927002
20849.1,77.097122,29.990955,264.067993
20861.2,77.09724,29.990992,263.921997
20873.4,77.097358,29.99103,263.838013
20885.3,77.097475,29.991066,263.878998
20897.6,77.097595,29.991104,263.993011
20909.7,77.097713,29.991141,263.938995
20921.9,77.097832,29.991179,263.963013
20934.0,77.09795,29.991216,264.019012
20946.3,77.09807,29.991255,264.018005
20958.3,77.098186,29.991292,264.062012
20970.4,77.098305,29.991329,263.934998
20982.7,77.098425,29.991366,263.700989
20994.8,77.098543,29.991403,263.390015
21006.8,77.09866,29.991441,263.171997
21018.7,77.098776,29.991478,263.028015
21030.8,77.098893,29.991516,263.248993
21042.0,77.099003,29.991551,263.431
21054.2,77.099121,29.991589,263.553009
21066.1,77.099237,29.991626,263.541992
21078.1,77.099354,29.991665,263.528015
21090.3,77.099472,29.991703,263.51001
21100.7,77.099574,29.991735,263.518005
21112.8,77.099692,29.991773,263.431
21123.9,77.0998,29.991807,263.373993
21135.8,77.099916,29.991844,263.309998
21148.2,77.100037,29.991882,263.338989
21160.4,77.100156,29.99192,263.372986
21172.6,77.100275,29.991958,263.424988
21181.1,77.100358,29.991984,263.259003
21193.1,77.100479,29.992008,262.825989
21205.1,77.100602,29.992024,262.627014
21217.0,77.100724,29.99204,262.658997
21227.8,77.100835,29.992054,262.536011
21239.9,77.10096,29.992069,262.479004
21251.9,77.101083,29.992083,261.764008
21263.4,77.101202,29.992097,261.312012
21275.6,77.101327,29.992112,261.158997
21286.4,77.101438,29.992125,261.093994
21298.3,77.101561,29.992139,260.934998
21310.2,77.101683,29.992153,260.871002
21322.2,77.101807,29.992167,260.927002
21332.9,77.101917,29.99218,260.667999
21345.0,77.102041,29.992195,260.630005
21356.9,77.102164,29.99221,260.644989
21369.0,77.102288,29.992225,260.682007
21380.8,77.10241,29.99224,260.63501
21392.8,77.102533,29.992255,260.523987
21404.9,77.102657,29.99227,260.463013
21417.0,77.102782,29.992285,260.403992
21428.8,77.102903,29.992299,260.399994
21440.7,77.103026,29.992314,260.408997
21452.6,77.103148,29.992329,260.304993
21464.6,77.103272,29.992343,260.166992
21476.9,77.103398,29.992359,260.042999
21489.0,77.103522,29.992374,259.929993
21501.1,77.103647,29.992388,259.829987
21512.7,77.103766,29.992402,259.889008
21524.9,77.103892,29.992417,259.759003
21536.8,77.104014,29.992432,259.657013
21547.1,77.10412,29.992445,259.579987
21558.8,77.10424,29.992459,259.743988
21570.9,77.104365,29.992474,260.289001
21583.0,77.104489,29.992489,260.532013
21595.1,77.104614,29.992504,260.803009
21607.2,77.104738,29.992519,261.019012
21619.2,77.104862,29.992534,261.286011
21630.2,77.104975,29.992547,261.451996
21642.3,77.105099,29.992562,261.485992
21654.4,77.105224,29.992577,261.675995
21666.5,77.105348,29.992592,261.70401
21678.5,77.105472,29.992607,261.572998
21690.5,77.105595,29.992621,261.510986
21701.7,77.10571,29.992635,261.312012
21712.5,77.105822,29.992647,261.134003
21724.6,77.105946,29.992661,261.015015
21736.6,77.10607,29.992676,260.885986
21746.8,77.106175,29.992688,260.748993
21757.9,77.106289,29.992702,260.697998
21768.9,77.106402,29.992715,260.592987
21772.4,77.106438,29.99272,260.575012
21784.5,77.106562,29.992734,260.429993
21786.6,77.106584,29.992737,260.334015
21787.0,77.106588,29.992738,260.319
21787.4,77.106592,29.992738,260.302002
21789.5,77.106614,29.992741,260.212006
21796.8,77.106689,29.992749,259.631012
21809.0,77.106814,29.992764,259.096008
21816.4,77.106891,29.992773,258.997986
21828.5,77.107015,29.992786,259.218994
21838.5,77.107118,29.992798,259.514008
21850.3,77.10724,29.992811,259.28299
21862.5,77.107366,29.992824,259.049988
21874.5,77.107489,29.992838,259.273987
21886.6,77.107614,29.992852,259.037994
21899.0,77.107741,29.992867,258.96701
21910.9,77.107864,29.992882,259.108002
21923.1,77.107989,29.992898,259.437988
21935.1,77.108112,29.992913,259.764008
21947.2,77.108237,29.992928,259.766998
21959.3,77.108361,29.992943,259.816986
21971.5,77.108487,29.992957,259.863007
21983.3,77.108608,29.99297,259.968994
21995.0,77.108729,29.992984,260.002991
22007.1,77.108854,29.992998,259.911011
22019.5,77.108981,29.993012,259.96701
22031.2,77.109102,29.993026,260.076996
22043.1,77.109224,29.99304,260.002991
22054.6,77.109343,29.993053,260.053009
22066.5,77.109465,29.993067,260.039001
22078.1,77.109585,29.993081,259.743988
22090.3,77.10971,29.993096,259.751007
22102.5,77.109835,29.993112,259.705994
22114.5,77.109959,29.993127,259.653992
22126.6,77.110083,29.993141,259.666992
22138.6,77.110207,29.993156,259.661987
22150.7,77.110331,29.993172,259.78299
22162.8,77.110455,29.993188,259.533997
22174.9,77.11058,29.993204,259.319
22186.9,77.110703,29.993218,259.348999
22199.0,77.110828,29.993231,259.484985
22211.0,77.110952,29.993244,259.755005
22222.1,77.111066,29.993257,259.632996
22233.9,77.111187,29.993272,259.644989
22245.2,77.111303,29.993285,259.690002
22255.4,77.111408,29.993298,259.760986
22267.5,77.111533,29.993312,259.765015
22279.6,77.111658,29.993326,259.812012
22291.7,77.111782,29.99334,259.760986
22303.6,77.111905,29.993354,259.835999
22313.8,77.11201,29.993366,259.885986
22325.8,77.112133,29.99338,259.990997
22338.0,77.112259,29.993394,259.950989
22350.2,77.112384,29.993409,259.881989
22362.0,77.112506,29.993424,259.806
22374.0,77.112629,29.993438,259.768005
22386.1,77.112754,29.993452,259.694
22398.2,77.112878,29.993466,259.822998
22410.2,77.113002,29.993481,260.019012
22420.4,77.113107,29.993493,259.869995
22431.1,77.113217,29.993507,259.898987
22441.8,77.113327,29.993521,259.97699
22453.9,77.113451,29.993536,259.96701
22466.0,77.113575,29.993551,259.942993
22477.9,77.113698,29.993565,259.843994
22489.8,77.113821,29.993579,259.838989
22501.9,77.113945,29.993593,259.928009
22513.6,77.114066,29.993605,259.819
22524.3,77.114176,29.993617,259.920013
22536.4,77.114301,29.993631,260.028992
22548.4,77.114424,29.993646,260.041992
22560.6,77.11455,29.993661,259.940002
22572.7,77.114674,29.993676,259.989014
22583.1,77.114781,29.993689,259.998993
22595.4,77.114907,29.993704,260.045013
22607.3,77.11503,29.993718,260.126007
22619.2,77.115153,29.993731,259.963989
22629.8,77.115262,29.993743,259.923004
22641.8,77.115386,29.993756,259.886993
22652.9,77.1155,29.993768,259.897003
22664.9,77.115624,29.993782,260.128998
22677.0,77.115748,29.993796,260.095001
22688.9,77.115871,29.99381,260.040009
22701.0,77.115995,29.993824,260.091003
22711.9,77.116108,29.993836,260.122009
22724.0,77.116232,29.993849,260.110992
22734.6,77.116342,29.993861,260.087006
22746.8,77.116467,29.993874,260.161011
22758.5,77.116588,29.993887,260.181
22770.8,77.116715,29.993901,260.247986
22783.1,77.116841,29.993915,260.240997
22794.8,77.116962,29.993928,260.278015
22805.7,77.117074,29.99394,260.325989
22816.7,77.117187,29.993952,260.311005
22827.8,77.117302,29.993964,260.36499
22839.8,77.117426,29.993977,260.412994
22850.1,77.117532,29.993988,260.403015
22862.1,77.117656,29.994001,260.376007
22873.7,77.117775,29.994014,260.384003
22884.6,77.117887,29.994027,260.42099
22896.7,77.118012,29.99404,260.303986
22908.8,77.118137,29.994054,260.419006
22919.9,77.118251,29.994066,260.454987
22932.1,77.118377,29.994079,260.589996
22944.1,77.1185,29.994092,260.605988
22956.2,77.118625,29.994105,260.640015
22968.1,77.118748,29.994118,260.721985
22979.1,77.118861,29.99413,260.71701
22991.1,77.118985,29.994144,260.739014
23003.1,77.119108,29.994159,260.799988
23014.0,77.11922,29.994173,260.803986
23026.2,77.119346,29.994189,260.864014
23038.1,77.119468,29.994203,260.756012
23050.2,77.119593,29.994217,260.773987
23062.4,77.119718,29.99423,260.95401
23074.6,77.119844,29.994244,261.07901
23086.6,77.119968,29.994257,261.095001
23098.7,77.120093,29.994269,260.806
23103.2,77.120139,29.994275,260.703003
23115.4,77.120265,29.994289,260.714996
23127.5,77.120389,29.994302,260.692993
23139.4,77.120512,29.994315,260.688995
23151.5,77.120637,29.994329,260.71701
23163.7,77.120762,29.994342,260.73999
23175.6,77.120885,29.994356,260.777008
23186.0,77.120992,29.994368,260.769989
23198.1,77.121117,29.994381,260.807007
23210.4,77.121243,29.994395,260.868011
23222.5,77.121368,29.994408,260.829987
23234.3,77.12149,29.994421,260.627991
23245.0,77.1216,29.994433,260.622009
23257.0,77.121724,29.994446,260.662994
23269.0,77.121847,29.994459,260.45401
23281.2,77.121973,29.994473,260.51001
23291.7,77.122081,29.994485,260.638
23303.9,77.122207,29.994499,260.406006
23313.9,77.12231,29.994511,260.506012
23326.1,77.122435,29.994525,260.506012
23338.2,77.12256,29.994539,260.609009
23348.7,77.122668,29.994551,260.644012
23358.8,77.122772,29.994563,260.585999
23370.8,77.122896,29.994577,260.666992
23381.6,77.123007,29.994589,260.906006
23393.6,77.123131,29.994602,260.898987
23403.9,77.123236,29.994615,260.932007
23416.1,77.123362,29.994628,260.821991
23428.0,77.123485,29.99464,260.678986
23440.3,77.123612,29.994653,260.48999
23452.3,77.123736,29.994664,260.55899
23463.8,77.123854,29.994676,260.609985
23475.8,77.123978,29.994689,260.578003
23488.0,77.124104,29.994703,260.673004
23500.2,77.124229,29.994717,260.71701
23512.3,77.124354,29.994731,260.777008
23524.4,77.124479,29.994744,260.828003
23535.1,77.124589,29.994756,260.78299
23547.2,77.124714,29.994769,260.859985
23559.2,77.124837,29.994782,260.934998
23570.7,77.124956,29.994796,260.915009
23582.1,77.125073,29.994809,260.924988
23594.0,77.125196,29.994823,260.867004
23604.0,77.125299,29.994834,260.851013
23616.2,77.125424,29.994848,260.920013
23626.6,77.125532,29.99486,260.942993
23638.7,77.125656,29.994873,260.906006
23650.7,77.12578,29.994886,260.872986
23662.7,77.125904,29.9949,260.886993
23674.9,77.126029,29.994914,260.98999
23685.3,77.126136,29.994926,260.944
23697.3,77.12626,29.99494,260.917999
23709.5,77.126386,29.994953,260.817993
23721.6,77.12651,29.994966,260.989014
23733.2,77.12663,29.994978,260.953003
23745.3,77.126755,29.994991,260.932007
23757.3,77.126878,29.995005,260.975006
23769.4,77.127003,29.995019,261.048004
23781.6,77.127129,29.995033,260.973999
23792.9,77.127245,29.995047,260.868988
23805.0,77.127369,29.995061,260.816986
23816.9,77.127492,29.995076,260.77301
23829.2,77.127618,29.99509,260.572998
23841.3,77.127743,29.995104,260.511993
23853.3,77.127867,29.995117,260.634003
23865.2,77.12799,29.995127,260.816986
23875.6,77.128097,29.995136,260.911011
23887.5,77.128221,29.99513,260.890015
23899.6,77.128336,29.995086,260.873993
23911.6,77.128426,29.995012,260.877014
23923.6,77.128504,29.994928,261.019989
23933.9,77.128574,29.994858,260.993988
23945.9,77.128656,29.994777,260.865997
23957.3,77.128735,29.9947,260.84201
23969.3,77.128819,29.99462,260.82901
23981.4,77.128903,29.994539,260.790009
23993.5,77.128988,29.994459,260.765991
24005.6,77.129073,29.994379,260.596008
24017.7,77.129157,29.994298,260.553986
24029.9,77.129242,29.994217,260.554993
24041.8,77.129325,29.994137,260.716003
24052.8,77.129401,29.994064,260.753998
24064.7,77.129485,29.993985,260.591003
24076.8,77.12957,29.993905,260.514008
